1	8,781514	1,695273	5,180000	0,00000000000004796163	0,92830462375290334620
2	8,234784	1,629037	5,055000	0,00000000000008704149	0,92386157243381206161
3	7,538206	1,499643	5,026667	0,00000000000039879211	0,90007585890602281875
4	6,976252	1,396647	4,995000	0,00000000000019984014	0,89016047450065372004
5	7,049241	1,412108	4,992000	0,00000000000052935434	0,89052718791227147843
6	7,037825	1,396856	5,038333	0,00000000000108446585	0,89011561153546514547
7	7,365921	1,475714	4,991429	0,00000000000281819013	0,88966498528425197456
8	7,170015	1,436517	4,991250	0,00000000000006306067	0,89109705817560114216
9	7,013645	1,405853	4,988889	0,00000000000413269419	0,89090857042440374514
10	6,854584	1,376423	4,980000	0,00000000000509015052	0,88800406769730166889
11	8,225229	1,642656	5,007273	0,00000000000007993606	0,89660721102984930475
12	8,096223	1,620055	4,997500	0,00000000000268585154	0,89504534413560898898
13	11,244483	2,224936	5,053846	0,00000000000705391301	0,90290049549403406104
14	12,067371	2,386203	5,057143	0,00000000001067945732	0,90899943519548609405
15	11,941394	2,371206	5,036000	0,00000000001114486281	0,90656242283798826875
16	12,018059	2,385423	5,038125	0,00000000000812327983	0,90827840717029928452
17	11,614797	2,316963	5,012941	0,00000000000900790553	0,90207076374588768264
18	11,230481	2,244351	5,003889	0,00000000001674926864	0,89856841024165889920
19	10,865416	2,171712	5,003158	0,00000000000713562542	0,89700715312411982705
20	10,699509	2,129467	5,024500	0,00000000000584421400	0,89690397665345422684
21	10,395067	2,069945	5,021905	0,00000000000573585623	0,89727589070215396649
22	10,175461	2,030662	5,010909	0,00000000000914468501	0,89565381969697832609
23	9,918484	1,983179	5,001304	0,00000000000181010762	0,89298428397237750165
24	10,337850	2,059162	5,020417	0,00000000000621014351	0,89747258137453456150
25	10,275548	2,049208	5,014400	0,00000000000303934655	0,89888905610179048455
26	10,291539	2,050422	5,019231	0,00000000000623501251	0,90076478387158076533
27	10,065275	2,011714	5,003333	0,00000000001232614011	0,89693314019431824580
28	10,221502	2,038331	5,014643	0,00000000001616307088	0,89955967243432155556
29	10,214035	2,034109	5,021379	0,00000000000079936058	0,90010383557156059542
30	10,141122	2,024985	5,008000	0,00000000000941291489	0,89892510225868738072
31	9,970853	1,989550	5,011613	0,00000000003141664706	0,89860962935039001565
32	9,842293	1,966247	5,005625	0,00000000000684430290	0,89703647029478228436
33	9,679951	1,937047	4,997273	0,00000000001017497198	0,89461749029058368343
34	9,553306	1,912912	4,994118	0,00000000000884803342	0,89344004587980918597
35	9,476459	1,893993	5,003429	0,00000000001598721155	0,89391542956903391470
36	9,399873	1,878201	5,004722	0,00000000001975308805	0,89454978266398788023
37	9,326549	1,863899	5,003784	0,00000000002608935290	0,89494809672472808160
38	9,290088	1,857333	5,001842	0,00000000000054178884	0,89540395369222502975
39	9,305165	1,861510	4,998718	0,00000000000109956488	0,89511184000432597596
40	9,358149	1,871817	4,999500	0,00000000004139621979	0,89596339848768713487
41	9,327058	1,865503	4,999756	0,00000000002494893181	0,89600863923240536835
42	9,216986	1,843309	5,000238	0,00000000002586020287	0,89533482986391754732
43	9,149260	1,829171	5,001860	0,00000000000876276829	0,89477216122232550166
44	9,115185	1,824198	4,996818	0,00000000001462119315	0,89498676176753133582
45	9,041698	1,809949	4,995556	0,00000000002828315360	0,89357466251499095833
46	9,010788	1,803177	4,997174	0,00000000004295408473	0,89342706204061728137
47	9,032984	1,804984	5,004468	0,00000000003922906444	0,89468262452743996249
48	8,953205	1,787736	5,008125	0,00000000005592681873	0,89558170688641269841
49	8,866194	1,771720	5,004286	0,00000000003956301953	0,89425290060241457990
50	8,750621	1,751105	4,997200	0,00000000004934008757	0,89231372914581175149
51	8,681823	1,736705	4,999020	0,00000000003214495337	0,89216300167232764906
52	8,780958	1,754639	5,004423	0,00000000002576605596	0,89376420095414721434
53	8,746386	1,748222	5,003019	0,00000000001398881011	0,89323199007030285035
54	8,685985	1,737969	4,997778	0,00000000001936584226	0,89285501444051251774
55	8,687486	1,737497	5,000000	0,00000000000462030414	0,89316887327084093506
56	8,759511	1,751089	5,002321	0,00000000002154898482	0,89374716389362929281
57	8,696935	1,737253	5,006140	0,00000000002263433885	0,89392707290409356702
58	8,930188	1,780695	5,015000	0,00000000003380229430	0,89576088468598458192
59	8,972211	1,788380	5,016949	0,00000000002778577368	0,89702969531020304572
60	9,157604	1,822288	5,025333	0,00000000001732125554	0,89870215396746566672
61	9,154955	1,822625	5,022951	0,00000000001669597793	0,89952952591440216157
62	9,081540	1,808839	5,020645	0,00000000002497024809	0,89841926951649564437
63	9,025082	1,797598	5,020635	0,00000000004750866367	0,89887667521033542961
64	9,057660	1,804202	5,020313	0,00000000007626788090	0,89975806935596214231
65	8,971357	1,789646	5,012923	0,00000000007766054466	0,89776747946893065144
66	8,866701	1,772696	5,001818	0,00000000007685585501	0,89538573519686437407
67	8,775124	1,755025	5,000000	0,00000000011407763623	0,89468782739757091171
68	8,704011	1,742442	4,995294	0,00000000011917222764	0,89397828498310638601
69	8,710888	1,742279	4,999710	0,00000000014393819470	0,89413942491352660369
70	8,752055	1,749611	5,002286	0,00000000016491519261	0,89476811125863930929
71	8,853894	1,769632	5,003239	0,00000000017192469670	0,89592943001701852435
72	8,884961	1,774331	5,007500	0,00000000014633805279	0,89686861614028179357
73	8,862876	1,770199	5,006712	0,00000000015076828674	0,89723689207413215296
74	8,835934	1,764992	5,006216	0,00000000019670132190	0,89695846892676878159
75	8,850311	1,767752	5,006533	0,00000000014566126083	0,89728877484227109740
76	8,866865	1,772393	5,002763	0,00000000018169110660	0,89761584364516611156
77	8,840912	1,768320	4,999610	0,00000000018751222797	0,89687909222779993446
78	8,927079	1,783815	5,004487	0,00000000020129142797	0,89798264702161190165
79	8,871131	1,773732	5,001392	0,00000000015882939408	0,89753151048537360701
80	8,845097	1,767694	5,003750	0,00000000016709833517	0,89777007102443706632
81	8,804611	1,759402	5,004321	0,00000000014982681762	0,89800294268894220728
82	8,836499	1,764159	5,008902	0,00000000010277823037	0,89878907878408875742
83	8,967706	1,789488	5,011325	0,00000000010253842220	0,89999138851922866333
84	8,994524	1,793695	5,014524	0,00000000015435297485	0,90064758958679536072
85	8,929726	1,781251	5,013176	0,00000000011745449058	0,90041263808412874692
86	8,880825	1,772496	5,010349	0,00000000012835954522	0,90018186484798845548
87	8,857854	1,768197	5,009540	0,00000000011946710288	0,89988373575733804355
88	8,859654	1,768033	5,011023	0,00000000005109868084	0,89962673787933955527
89	8,819763	1,760234	5,010562	0,00000000001299937935	0,89952422298271317302
90	8,809387	1,757542	5,012333	0,00000000005242561940	0,89994137964927423123
91	8,757593	1,748291	5,009231	0,00000000004822098276	0,89912599585687058568
92	8,716074	1,740000	5,009239	0,00000000002059685755	0,89885653874803106422
93	8,763442	1,748740	5,011290	0,00000000000219912977	0,89958722782125799533
94	8,906680	1,776309	5,014149	0,00000000001667288529	0,90056811297604388855
95	8,898839	1,775991	5,010632	0,00000000001246824866	0,90048825108450891719
96	8,918250	1,779720	5,011042	0,00000000002185807091	0,90105002622078167462
97	8,893650	1,774888	5,010825	0,00000000002309974434	0,90138201062696399202
